Phi[deg],Theta[deg],GainTotal
-156,114,0.5377
-154,114,0.533764
-152,114,0.529155
-150,114,0.523914
-148,114,0.518103
-146,114,0.511796
-144,114,0.50508
-142,114,0.498047
-140,114,0.490793
-138,114,0.483409
-136,114,0.475981
-134,114,0.468584
-132,114,0.461282
-130,114,0.454127
-128,114,0.447157
-126,114,0.440399
-124,114,0.433871
-122,114,0.427581
-120,114,0.421534
-118,114,0.415731
-116,114,0.410174
-114,114,0.404865
-112,114,0.399812
-110,114,0.395024
-108,114,0.390517
-106,114,0.38631
-104,114,0.382428
-102,114,0.378898
-100,114,0.375748
-98,114,0.37301
-96,114,0.370712
-94,114,0.368884
-92,114,0.367554
-90,114,0.366746
-88,114,0.366481
-86,114,0.366779
-84,114,0.367654
-82,114,0.369119
-80,114,0.371181
-78,114,0.373843
-76,114,0.377105
-74,114,0.380962
-72,114,0.385402
-70,114,0.390411
-68,114,0.395968
-66,114,0.402044
-64,114,0.40861
-62,114,0.415626
-60,114,0.42305
-58,114,0.430835
-56,114,0.43893
-54,114,0.447279
-52,114,0.455823
-50,114,0.464501
-48,114,0.473248
-46,114,0.481998
-44,114,0.49068
-42,114,0.499225
-40,114,0.507562
-38,114,0.51562
-36,114,0.523331
-34,114,0.53063
-32,114,0.537457
-30,114,0.54376
-28,114,0.549496
-26,114,0.554636
-24,114,0.559159
-22,114,0.563059
-20,114,0.566342
-18,114,0.569027
-16,114,0.571142
-14,114,0.572721
-12,114,0.573807
-10,114,0.574443
-8,114,0.574673
-6,114,0.574539
-4,114,0.574076
-2,114,0.573318
0,114,0.572289
2,114,0.571008
4,114,0.569488
6,114,0.567736
8,114,0.565754
10,114,0.563543
12,114,0.561098
14,114,0.558416
16,114,0.55549
18,114,0.552315
20,114,0.548887
22,114,0.5452
24,114,0.541252
26,114,0.537041
28,114,0.532563
30,114,0.52782
32,114,0.52281
34,114,0.517537
36,114,0.512005
38,114,0.506219
40,114,0.500189
42,114,0.493929
44,114,0.487456
46,114,0.480796
48,114,0.473977
50,114,0.467035
52,114,0.460013
54,114,0.452956
56,114,0.445918
58,114,0.438953
60,114,0.432115
62,114,0.425462
64,114,0.419047
66,114,0.41292
68,114,0.407126
70,114,0.401704
72,114,0.396686
74,114,0.3921
76,114,0.387963
78,114,0.38429
80,114,0.381089
82,114,0.378365
84,114,0.376121
86,114,0.374357
88,114,0.373073
90,114,0.372271
92,114,0.371953
94,114,0.372124
96,114,0.372788
98,114,0.373955
100,114,0.37563
102,114,0.377822
104,114,0.380536
106,114,0.383776
108,114,0.387541
110,114,0.391822
112,114,0.396605
114,114,0.401867
116,114,0.407577
118,114,0.413694
120,114,0.420168
122,114,0.426942
124,114,0.433951
126,114,0.441124
128,114,0.448388
130,114,0.455666
132,114,0.462883
134,114,0.469963
136,114,0.476838
138,114,0.483442
140,114,0.489717
142,114,0.495616
144,114,0.501099
146,114,0.506137
148,114,0.510715
150,114,0.514825
152,114,0.518477
154,114,0.521686
156,114,0.524482
158,114,0.526903
160,114,0.528993
162,114,0.530805
164,114,0.532391
166,114,0.533806
168,114,0.535102
170,114,0.536327
172,114,0.53752
174,114,0.538711
176,114,0.539917
178,114,0.541142
180,114,0.542374
-180,116,0.539206
-178,116,0.540408
-176,116,0.541542
-174,116,0.542554
-172,116,0.543378
-170,116,0.543944
-168,116,0.544175
-166,116,0.543997
-164,116,0.543338
-162,116,0.542137
-160,116,0.540345
-158,116,0.537928
-156,116,0.534871
-154,116,0.531179
-152,116,0.526875
-150,116,0.522002
-148,116,0.51662
-146,116,0.510801
-144,116,0.504626
-142,116,0.498181
-140,116,0.491555
-138,116,0.484831
-136,116,0.478086
-134,116,0.471386
-132,116,0.464788
-130,116,0.458336
-128,116,0.452061
-126,116,0.445984
-124,116,0.440115
-122,116,0.434461
-120,116,0.42902
-118,116,0.423791
-116,116,0.418772
-114,116,0.413963
-112,116,0.409369
-110,116,0.404999
-108,116,0.400867
-106,116,0.396992
-104,116,0.393397
-102,116,0.39011
-100,116,0.387161
-98,116,0.38458
-96,116,0.382398
-94,116,0.380645
-92,116,0.379351
-90,116,0.378539
-88,116,0.378234
-86,116,0.378454
-84,116,0.379215
-82,116,0.380529
-80,116,0.382403
-78,116,0.384842
-76,116,0.387843
-74,116,0.391401
-72,116,0.395506
-70,116,0.400143
-68,116,0.40529
-66,116,0.410923
-64,116,0.417011
-62,116,0.423519
-60,116,0.430408
-58,116,0.437632
-56,116,0.445145
-54,116,0.452896
-52,116,0.460831
-50,116,0.468891
-48,116,0.477018
-46,116,0.485149
-44,116,0.493221
-42,116,0.501167
-40,116,0.508923
-38,116,0.51642
-36,116,0.523597
-34,116,0.53039
-32,116,0.536745
-30,116,0.542612
-28,116,0.54795
-26,116,0.552729
-24,116,0.556931
-22,116,0.560547
-20,116,0.563584
-18,116,0.566058
-16,116,0.567993
-14,116,0.569424
-12,116,0.57039
-10,116,0.570933
-8,116,0.571097
-6,116,0.570921
-4,116,0.570443
-2,116,0.569698
0,116,0.56871
2,116,0.5675
4,116,0.566083
6,116,0.564469
8,116,0.562659
10,116,0.560654
12,116,0.558452
14,116,0.556046
16,116,0.553429
18,116,0.550596
20,116,0.547538
22,116,0.544249
24,116,0.540723
26,116,0.536955
28,116,0.532943
30,116,0.528684
32,116,0.524177
34,116,0.519424
36,116,0.514428
38,116,0.509194
40,116,0.503732
42,116,0.498054
44,116,0.492176
46,116,0.48612
48,116,0.479912
50,116,0.473584
52,116,0.467172
54,116,0.460718
56,116,0.454266
58,116,0.447864
60,116,0.441562
62,116,0.435408
64,116,0.429449
66,116,0.423733
68,116,0.418298
70,116,0.413183
72,116,0.40842
74,116,0.404034
76,116,0.400048
78,116,0.396478
80,116,0.393338
82,116,0.390636
84,116,0.38838
86,116,0.386577
88,116,0.385232
90,116,0.38435
92,116,0.383937
94,116,0.384
96,116,0.384545
98,116,0.385581
100,116,0.387112
102,116,0.389145
104,116,0.391682
106,116,0.394722
108,116,0.398258
110,116,0.402279
112,116,0.406765
114,116,0.411689
116,116,0.417016
118,116,0.422703
120,116,0.428701
122,116,0.434952
124,116,0.441393
126,116,0.447958
128,116,0.454577
130,116,0.461183
132,116,0.467705
134,116,0.474079
136,116,0.480243
138,116,0.486142
140,116,0.491729
142,116,0.496962
144,116,0.501811
146,116,0.506256
148,116,0.510285
150,116,0.513897
152,116,0.517104
154,116,0.519925
156,116,0.522388
158,116,0.52453
160,116,0.526393
162,116,0.528026
164,116,0.529476
166,116,0.530793
168,116,0.532023
170,116,0.533207
172,116,0.534377
174,116,0.535557
176,116,0.536759
178,116,0.53798
180,116,0.539206
-180,118,0.539567
-178,118,0.540728
-176,118,0.541814
-174,118,0.54277
-172,118,0.543535
-170,118,0.544043
-168,118,0.544224
-166,118,0.544011
-164,118,0.543343
-162,118,0.542165
-160,118,0.540436
-158,118,0.538132
-156,118,0.535243
-154,118,0.531778
-152,118,0.527763
-150,118,0.523243
-148,118,0.518274
-146,118,0.512925
-144,118,0.507273
-142,118,0.501398
-140,118,0.495379
-138,118,0.489292
-136,118,0.483206
-134,118,0.477179
-132,118,0.47126
-130,118,0.465486
-128,118,0.459881
-126,118,0.45446
-124,118,0.44923
-122,118,0.444192
-120,118,0.43934
-118,118,0.434671
-116,118,0.43018
-114,118,0.425865
-112,118,0.421728
-110,118,0.417776
-108,118,0.414023
-106,118,0.410486
-104,118,0.407189
-102,118,0.404157
-100,118,0.40142
-98,118,0.39901
-96,118,0.396956
-94,118,0.395291
-92,118,0.394043
-90,118,0.393238
-88,118,0.3929
-86,118,0.393048
-84,118,0.393699
-82,118,0.394864
-80,118,0.396551
-78,118,0.398764
-76,118,0.401502
-74,118,0.404758
-72,118,0.408523
-70,118,0.412783
-68,118,0.417518
-66,118,0.422704
-64,118,0.428313
-62,118,0.434312
-60,118,0.440665
-58,118,0.447332
-56,118,0.454268
-54,118,0.461427
-52,118,0.468759
-50,118,0.476212
-48,118,0.483731
-46,118,0.491258
-44,118,0.498735
-42,118,0.5061
-40,118,0.513292
-38,118,0.52025
-36,118,0.526914
-34,118,0.533227
-32,118,0.539135
-30,118,0.544592
-28,118,0.549559
-26,118,0.554008
-24,118,0.557919
-22,118,0.561285
-20,118,0.564108
-18,118,0.566403
-16,118,0.568193
-14,118,0.569509
-12,118,0.570387
-10,118,0.570868
-8,118,0.570992
-6,118,0.570801
-4,118,0.57033
-2,118,0.569614
0,118,0.568679
2,118,0.567547
4,118,0.566234
6,118,0.564751
8,118,0.563101
10,118,0.561286
12,118,0.559303
14,118,0.557146
16,118,0.554808
18,118,0.55228
20,118,0.549556
22,118,0.546625
24,118,0.543482
26,118,0.54012
28,118,0.536534
30,118,0.532722
32,118,0.528681
34,118,0.524412
36,118,0.519919
38,118,0.515206
40,118,0.510282
42,118,0.505157
44,118,0.499846
46,118,0.494369
48,118,0.488749
50,118,0.483013
52,118,0.477192
54,118,0.471322
56,118,0.465442
58,118,0.459592
60,118,0.453816
62,118,0.448156
64,118,0.442654
66,118,0.43735
68,118,0.432283
70,118,0.427486
72,118,0.422991
74,118,0.418824
76,118,0.415009
78,118,0.411566
80,118,0.408509
82,118,0.405854
84,118,0.403613
86,118,0.401796
88,118,0.400412
90,118,0.39947
92,118,0.398981
94,118,0.398951
96,118,0.399388
98,118,0.400301
100,118,0.401693
102,118,0.403567
104,118,0.405924
106,118,0.408757
108,118,0.412056
110,118,0.415806
112,118,0.419982
114,118,0.424556
116,118,0.429489
118,118,0.434737
120,118,0.440249
122,118,0.445971
124,118,0.451843
126,118,0.457801
128,118,0.463784
130,118,0.469727
132,118,0.475571
134,118,0.481259
136,118,0.486738
138,118,0.491961
140,118,0.496891
142,118,0.501494
144,118,0.505748
146,118,0.509639
148,118,0.51316
150,118,0.516316
152,118,0.519119
154,118,0.52159
156,118,0.523757
158,118,0.525654
160,118,0.527321
162,118,0.528801
164,118,0.530136
166,118,0.531371
168,118,0.532544
170,118,0.533689
172,118,0.534833
174,118,0.535992
176,118,0.537174
178,118,0.538371
180,118,0.539567
-180,120,0.543074
-178,120,0.544169
-176,120,0.545178
-174,120,0.546049
-172,120,0.546726
-170,120,0.547148
-168,120,0.547253
-166,120,0.546982
-164,120,0.546281
-162,120,0.545106
-160,120,0.543424
-158,120,0.541217
-156,120,0.53848
-154,120,0.535228
-152,120,0.531489
-150,120,0.527306
-148,120,0.522734
-146,120,0.51784
-144,120,0.512693
-142,120,0.507366
-140,120,0.501933
-138,120,0.49646
-136,120,0.491009
-134,120,0.48563
-132,120,0.480365
-130,120,0.475243
-128,120,0.470283
-126,120,0.465495
-124,120,0.460882
-122,120,0.45644
-120,120,0.452162
-118,120,0.44804
-116,120,0.444066
-114,120,0.440238
-112,120,0.436555
-110,120,0.433024
-108,120,0.429654
-106,120,0.426462
-104,120,0.42347
-102,120,0.420704
-100,120,0.418192
-98,120,0.415965
-96,120,0.414053
-94,120,0.412487
-92,120,0.411297
-90,120,0.410509
-88,120,0.410146
-86,120,0.410228
-84,120,0.410773
-82,120,0.411791
-80,120,0.413292
-78,120,0.415278
-76,120,0.41775
-74,120,0.420701
-72,120,0.424124
-70,120,0.428003
-68,120,0.432322
-66,120,0.437059
-64,120,0.442187
-62,120,0.447678
-60,120,0.453497
-58,120,0.459608
-56,120,0.465971
-54,120,0.472545
-52,120,0.479283
-50,120,0.486138
-48,120,0.49306
-46,120,0.499996
-44,120,0.506892
-42,120,0.513692
-40,120,0.52034
-38,120,0.526777
-36,120,0.532949
-34,120,0.538802
-32,120,0.544286
-30,120,0.549358
-28,120,0.553981
-26,120,0.558126
-24,120,0.561774
-22,120,0.564917
-20,120,0.567557
-18,120,0.569704
-16,120,0.571379
-14,120,0.57261
-12,120,0.573431
-10,120,0.573878
-8,120,0.573991
-6,120,0.573808
-4,120,0.573365
-2,120,0.572694
0,120,0.571823
2,120,0.570776
4,120,0.569568
6,120,0.56821
8,120,0.56671
10,120,0.565068
12,120,0.563282
14,120,0.561348
16,120,0.559257
18,120,0.557003
20,120,0.554575
22,120,0.551966
24,120,0.549167
26,120,0.546172
28,120,0.542974
30,120,0.539571
32,120,0.535961
34,120,0.532143
36,120,0.52812
38,120,0.523896
40,120,0.519479
42,120,0.51488
44,120,0.51011
46,120,0.505186
48,120,0.500129
50,120,0.494962
52,120,0.489712
54,120,0.484408
56,120,0.479084
58,120,0.473774
60,120,0.468515
62,120,0.463343
64,120,0.458296
66,120,0.453408
68,120,0.448715
70,120,0.444248
72,120,0.440037
74,120,0.436108
76,120,0.432487
78,120,0.429193
80,120,0.426247
82,120,0.423666
84,120,0.421466
86,120,0.41966
88,120,0.418262
90,120,0.417284
92,120,0.416736
94,120,0.416629
96,120,0.416971
98,120,0.417768
100,120,0.419024
102,120,0.42074
104,120,0.422911
106,120,0.42553
108,120,0.428583
110,120,0.43205
112,120,0.435904
114,120,0.440114
116,120,0.44464
118,120,0.449438
120,120,0.454458
122,120,0.459646
124,120,0.464947
126,120,0.470302
128,120,0.475655
130,120,0.48095
132,120,0.486133
134,120,0.491157
136,120,0.495977
138,120,0.500556
140,120,0.504863
142,120,0.508873
144,120,0.512571
146,120,0.515947
148,120,0.519001
150,120,0.52174
152,120,0.524178
154,120,0.526335
156,120,0.528239
158,120,0.529922
160,120,0.531419
162,120,0.532767
164,120,0.534004
166,120,0.535167
168,120,0.536288
170,120,0.537395
172,120,0.538506
174,120,0.539634
176,120,0.54078
178,120,0.541934
180,120,0.543074
-180,122,0.549269
-178,122,0.550275
-176,122,0.551182
-174,122,0.551945
-172,122,0.55251
-170,122,0.552823
-168,122,0.552831
-166,122,0.552483
-164,122,0.551733
-162,122,0.550546
-160,122,0.548897
-158,122,0.546773
-156,122,0.544178
-154,122,0.541127
-152,122,0.53765
-150,122,0.533791
-148,122,0.529603
-146,122,0.525146
-144,122,0.520485
-142,122,0.515687
-140,122,0.510817
-138,122,0.505935
-136,122,0.501094
-134,122,0.496337
-132,122,0.491699
-130,122,0.487203
-128,122,0.482863
-126,122,0.478685
-124,122,0.474667
-122,122,0.470801
-120,122,0.467079
-118,122,0.463489
-116,122,0.460024
-114,122,0.456676
-112,122,0.453444
-110,122,0.450331
-108,122,0.447347
-106,122,0.444507
-104,122,0.441829
-102,122,0.439339
-100,122,0.437063
-98,122,0.435031
-96,122,0.433273
-94,122,0.431818
-92,122,0.430697
-90,122,0.429935
-88,122,0.429555
-86,122,0.429579
-84,122,0.430022
-82,122,0.430897
-80,122,0.432212
-78,122,0.433972
-76,122,0.436176
-74,122,0.438822
-72,122,0.441899
-70,122,0.445397
-68,122,0.449299
-66,122,0.453585
-64,122,0.458233
-62,122,0.463216
-60,122,0.468503
-58,122,0.474063
-56,122,0.479859
-54,122,0.485854
-52,122,0.492006
-50,122,0.498274
-48,122,0.50461
-46,122,0.510967
-44,122,0.517296
-42,122,0.523545
-40,122,0.529663
-38,122,0.535597
-36,122,0.541295
-34,122,0.546707
-32,122,0.551788
-30,122,0.556496
-28,122,0.560796
-26,122,0.564661
-24,122,0.568071
-22,122,0.571017
-20,122,0.573499
-18,122,0.575525
-16,122,0.577112
-14,122,0.578286
-12,122,0.579075
-10,122,0.579515
-8,122,0.57964
-6,122,0.579487
-4,122,0.579089
-2,122,0.578479
0,122,0.577684
2,122,0.576727
4,122,0.575624
6,122,0.574388
8,122,0.573027
10,122,0.571542
12,122,0.569934
14,122,0.568198
16,122,0.566327
18,122,0.564313
20,122,0.562149
22,122,0.559826
24,122,0.557335
26,122,0.554669
28,122,0.551824
30,122,0.548795
32,122,0.54558
34,122,0.54218
36,122,0.538595
38,122,0.53483
40,122,0.530892
42,122,0.526789
44,122,0.522532
46,122,0.518136
48,122,0.513618
50,122,0.508998
52,122,0.504296
54,122,0.49954
56,122,0.494755
58,122,0.489971
60,122,0.485219
62,122,0.48053
64,122,0.475936
66,122,0.471468
68,122,0.467156
70,122,0.46303
72,122,0.459118
74,122,0.455447
76,122,0.452041
78,122,0.448923
80,122,0.446115
82,122,0.443636
84,122,0.441504
86,122,0.439737
88,122,0.43835
90,122,0.437358
92,122,0.436772
94,122,0.436604
96,122,0.436861
98,122,0.437551
100,122,0.438674
102,122,0.440229
104,122,0.442211
106,122,0.444608
108,122,0.447404
110,122,0.450576
112,122,0.454095
114,122,0.457928
116,122,0.462036
118,122,0.466373
120,122,0.470893
122,122,0.475544
124,122,0.480274
126,122,0.485032
128,122,0.489766
130,122,0.494427
132,122,0.49897
134,122,0.503354
136,122,0.507544
138,122,0.511511
140,122,0.515229
142,122,0.518684
144,122,0.521863
146,122,0.524764
148,122,0.52739
150,122,0.529749
152,122,0.531858
154,122,0.533735
156,122,0.535407
158,122,0.536901
160,122,0.538249
162,122,0.539483
164,122,0.540634
166,122,0.541732
168,122,0.542803
170,122,0.543868
172,122,0.544939
174,122,0.546023
176,122,0.547116
178,122,0.548206
180,122,0.549269
-180,124,0.557617
-178,124,0.558512
-176,124,0.559299
-174,124,0.559933
-172,124,0.560368
-170,124,0.560557
-168,124,0.560454
-166,124,0.560015
-164,124,0.559205
-162,124,0.557996
-160,124,0.556371
-158,124,0.554323
-156,124,0.551859
-154,124,0.549
-152,124,0.545776
-150,124,0.542228
-148,124,0.538408
-146,124,0.534372
-144,124,0.530179
-142,124,0.525888
-140,124,0.521559
-138,124,0.517243
-136,124,0.512985
-134,124,0.508823
-132,124,0.504785
-130,124,0.500888
-128,124,0.497142
-126,124,0.493549
-124,124,0.490102
-122,124,0.486792
-120,124,0.483608
-118,124,0.480537
-116,124,0.477567
-114,124,0.47469
-112,124,0.471904
-110,124,0.469209
-108,124,0.466612
-106,124,0.464127
-104,124,0.46177
-102,124,0.459564
-100,124,0.457534
-98,124,0.455708
-96,124,0.454115
-94,124,0.452783
-92,124,0.451741
-90,124,0.451015
-88,124,0.450627
-86,124,0.450599
-84,124,0.450946
-82,124,0.451682
-80,124,0.452815
-78,124,0.45435
-76,124,0.456289
-74,124,0.458628
-72,124,0.461361
-70,124,0.464477
-68,124,0.467963
-66,124,0.471801
-64,124,0.47597
-62,124,0.480449
-60,124,0.485209
-58,124,0.490223
-56,124,0.495459
-54,124,0.500883
-52,124,0.506459
-50,124,0.512147
-48,124,0.517909
-46,124,0.523699
-44,124,0.529474
-42,124,0.535186
-40,124,0.540789
-38,124,0.546234
-36,124,0.551473
-34,124,0.556462
-32,124,0.561157
-30,124,0.565518
-28,124,0.569514
-26,124,0.573118
-24,124,0.57631
-22,124,0.579079
-20,124,0.581424
-18,124,0.583351
-16,124,0.584873
-14,124,0.586011
-12,124,0.586791
-10,124,0.587244
-8,124,0.587402
-6,124,0.587296
-4,124,0.586961
-2,124,0.586425
0,124,0.585714
2,124,0.584852
4,124,0.583855
6,124,0.582737
8,124,0.581506
10,124,0.580166
12,124,0.578717
14,124,0.577157
16,124,0.575479
18,124,0.573679
20,124,0.571747
22,124,0.569677
24,124,0.56746
26,124,0.565091
28,124,0.562564
30,124,0.559876
32,124,0.557024
34,124,0.554009
36,124,0.550832
38,124,0.547496
40,124,0.544007
42,124,0.540373
44,124,0.536604
46,124,0.53271
48,124,0.528706
50,124,0.524608
52,124,0.520434
54,124,0.516205
56,124,0.511943
58,124,0.507671
60,124,0.503416
62,124,0.499202
64,124,0.495058
66,124,0.491011
68,124,0.487087
70,124,0.483313
72,124,0.479716
74,124,0.476322
76,124,0.473154
78,124,0.470237
80,124,0.467593
82,124,0.465244
84,124,0.463209
86,124,0.461507
88,124,0.460157
90,124,0.459172
92,124,0.458567
94,124,0.458353
96,124,0.458538
98,124,0.459127
100,124,0.46012
102,124,0.461514
104,124,0.463301
106,124,0.465468
108,124,0.467996
110,124,0.470861
112,124,0.474033
114,124,0.477478
116,124,0.481157
118,124,0.485026
120,124,0.48904
122,124,0.493153
124,124,0.497317
126,124,0.501485
128,124,0.505612
130,124,0.509658
132,124,0.513583
134,124,0.517355
136,124,0.520945
138,124,0.524332
140,124,0.527499
142,124,0.530435
144,124,0.533134
146,124,0.535598
148,124,0.537832
150,124,0.539847
152,124,0.541658
154,124,0.543285
156,124,0.54475
158,124,0.546077
160,124,0.547294
162,124,0.548425
164,124,0.549498
166,124,0.550534
168,124,0.551553
170,124,0.552569
172,124,0.55359
174,124,0.554617
176,124,0.555641
178,124,0.556649
180,124,0.557617
-180,126,0.567507
-178,126,0.568277
-176,126,0.568927
-174,126,0.569419
-172,126,0.569713
-170,126,0.569767
-168,126,0.569544
-166,126,0.569009
-164,126,0.568134
-162,126,0.566899
-160,126,0.565292
-158,126,0.563316
-156,126,0.560979
-154,126,0.558304
-152,126,0.555323
-150,126,0.552076
-148,126,0.54861
-146,126,0.544978
-144,126,0.541233
-142,126,0.537428
-140,126,0.533615
-138,126,0.529838
-136,126,0.526137
-134,126,0.522542
-132,126,0.519074
-130,126,0.515748
-128,126,0.512569
-126,126,0.509533
-124,126,0.506633
-122,126,0.503857
-120,126,0.501191
-118,126,0.49862
-116,126,0.496131
-114,126,0.493716
-112,126,0.491368
-110,126,0.489086
-108,126,0.486875
-106,126,0.484746
-104,126,0.482714
-102,126,0.480799
-100,126,0.479023
-98,126,0.477412
-96,126,0.475994
-94,126,0.474795
-92,126,0.473843
-90,126,0.473162
-88,126,0.472775
-86,126,0.472703
-84,126,0.472961
-82,126,0.473564
-80,126,0.47452
-78,126,0.475835
-76,126,0.477512
-74,126,0.479548
-72,126,0.48194
-70,126,0.484678
-68,126,0.487751
-66,126,0.491145
-64,126,0.494841
-62,126,0.498821
-60,126,0.503062
-58,126,0.507537
-56,126,0.512221
-54,126,0.517084
-52,126,0.522093
-50,126,0.527214
-48,126,0.532412
-46,126,0.537647
-44,126,0.542879
-42,126,0.548067
-40,126,0.553168
-38,126,0.558137
-36,126,0.562932
-34,126,0.567511
-32,126,0.571833
-30,126,0.575863
-28,126,0.579569
-26,126,0.582926
-24,126,0.585915
-22,126,0.588523
-20,126,0.590747
-18,126,0.592591
-16,126,0.594063
-14,126,0.595183
-12,126,0.595971
-10,126,0.596453
-8,126,0.596658
-6,126,0.596615
-4,126,0.596354
-2,126,0.595902
0,126,0.595283
2,126,0.59452
4,126,0.59363
6,126,0.592626
8,126,0.591518
10,126,0.590311
12,126,0.589006
14,126,0.587602
16,126,0.586097
18,126,0.584484
20,126,0.582758
22,126,0.580912
24,126,0.57894
26,126,0.576837
28,126,0.574597
30,126,0.572219
32,126,0.5697
34,126,0.567041
36,126,0.564242
38,126,0.561307
40,126,0.55824
42,126,0.555047
44,126,0.551738
46,126,0.54832
48,126,0.544805
50,126,0.541206
52,126,0.537538
54,126,0.533816
56,126,0.530058
58,126,0.526283
60,126,0.522512
62,126,0.518767
64,126,0.515069
66,126,0.511443
68,126,0.507912
70,126,0.504501
72,126,0.501233
74,126,0.498133
76,126,0.495225
78,126,0.492533
80,126,0.490079
82,126,0.487885
84,126,0.485974
86,126,0.484364
88,126,0.483073
90,126,0.482118
92,126,0.481513
94,126,0.481267
96,126,0.48139
98,126,0.481884
100,126,0.482749
102,126,0.483981
104,126,0.485569
106,126,0.487499
108,126,0.48975
110,126,0.492298
